fre1_num4,call_fre1,fre2_num4,call_fre2,fre3_num4,call_fre3,fre4_num4,call_fre4,fre5_num4,call_fre5,lacfre1_num4,lac_fre1,lacfre2_num4,lac_fre2,lacfre3_num4,lac_fre3,cefre1_num4,cellid_fre1,cefre2_num4,cellid_fre2,cefre3_num4,cellid_fre3,T1_fre,T2_fre,T3_fre,T4_fre,T5_fre,T6_fre,early_fre,late_fre,mid_term_fre,opp_attr_code_ur,roam_code_ur,single_num,call_type1,call_type2,dur_type120<x<=150,dur_type150<x<=180,dur_type180<x<=210,dur_type210<x<=240,dur_type240<x<=270,dur_type30<x<=60,dur_type60<x<=90,dur_type90<x<=120,dur_typex<=30,dur_typex>270,longdis_type0,longdis_type2,longdis_type3,longdis_type4,longdis_type5,opp_operator0,opp_operator1,opp_operator2,opp_operator3,opp_operator4,roam_type0,roam_type1,roam_type4,roam_type5
804,36,1892,33,9701,19,2708,15,9570,12,7334,123,1230,53,7324,39,8096,67,6561,22,1336,20,0,2,59,150,218,231,82,90,59,0.10619469,0.251101322,231,0.532467532,0.467532468,0.034632035,0.034632035,0.021645022,0.008658009,0.004329004,0.32034632,0.203463203,0.073593074,0.277056277,0.021645022,0.714285714,0.281385281,0.004329004,0,0,0,0.216450216,0.086580087,0.696969697,0,0.748917749,0.251082251,0,0
171,6,1855,6,2394,6,9635,4,3425,4,7332,23,7204,11,7334,2,3112,7,9833,5,4972,3,1,1,16,23,33,36,15,9,12,0,0.285714286,36,0,1,0.055555556,0.027777778,0,0.111111111,0.027777778,0.333333333,0.138888889,0.083333333,0.194444444,0.027777778,1,0,0,0,0,0,0.194444444,0.416666667,0.388888889,0,1,0,0,0
7181,8,830,7,5722,4,273,2,1558,2,7558,34,0,0,0,0,1381,17,8836,9,8835,3,0,5,14,25,32,34,12,9,13,0,0,34,0.470588235,0.529411765,0,0.029411765,0,0,0,0.205882353,0.117647059,0,0.558823529,0.088235294,1,0,0,0,0,0,0.029411765,0.058823529,0.911764706,0,1,0,0,0
2780,43,7670,41,7675,20,419,11,4059,8,7556,83,7334,21,7430,14,4743,76,8880,19,1147,10,1,8,40,86,122,142,52,57,33,0.021428571,0.1,142,0.26056338,0.73943662,0.021126761,0.014084507,0.007042254,0,0.014084507,0.246478873,0.070422535,0.028169014,0.584507042,0.014084507,0.992957746,0,0.007042254,0,0,0,0.985915493,0,0.014084507,0,0.992957746,0,0.007042254,0
2615,62,5441,52,338,41,3076,27,5286,26,7556,289,7562,86,7558,32,1744,181,4741,53,8432,35,14,65,238,333,413,421,184,111,126,0.111111111,0,421,0.529691211,0.470308789,0.038004751,0.019002375,0.014251781,0.014251781,0.007125891,0.228028504,0.102137767,0.066508314,0.418052257,0.09263658,0.954869359,0.03087886,0.014251781,0,0,0,0.425178147,0.09976247,0.472684086,0.002375297,1,0,0,0
9838,11,2866,11,3061,10,6972,9,4100,7,7324,68,9366,11,7558,7,7522,50,341,8,1221,7,0,21,56,81,92,97,39,22,36,0.184782609,0.157894737,97,0.381443299,0.618556701,0.041237113,0.020618557,0.010309278,0.010309278,0,0.268041237,0.051546392,0.051546392,0.515463918,0.030927835,0.793814433,0.18556701,0.020618557,0,0,0,0.257731959,0.195876289,0.546391753,0,0.824742268,0.175257732,0,0
3322,17,6599,12,4041,9,6803,8,8963,5,7332,67,7334,35,0,0,5778,36,7678,23,3339,16,2,20,57,75,101,102,26,44,32,0,0,102,0.382352941,0.617647059,0,0,0,0,0,0.18627451,0.107843137,0.019607843,0.666666667,0.019607843,1,0,0,0,0,0,0.176470588,0.294117647,0.529411765,0,1,0,0,0
7679,15,6693,6,2436,5,6208,2,7285,2,7558,20,3650,17,7430,1,8368,16,9833,11,9832,4,0,8,12,23,37,38,18,3,17,0.333333333,0.472222222,38,0.368421053,0.631578947,0.052631579,0,0.052631579,0.026315789,0,0.105263158,0.078947368,0,0.578947368,0.105263158,0.631578947,0.263157895,0.105263158,0,0,0,0.157894737,0.026315789,0.815789474,0,0.552631579,0.447368421,0,0
7534,12,798,7,2383,5,518,4,7400,3,7334,15,7454,7,7332,7,3176,6,3175,5,2849,3,0,1,13,29,37,38,3,5,30,0,0.25,38,0.552631579,0.447368421,0.026315789,0.052631579,0.026315789,0.026315789,0.026315789,0.131578947,0.105263158,0,0.605263158,0,1,0,0,0,0,0,0.105263158,0.421052632,0.473684211,0,1,0,0,0
3908,50,2086,15,5202,11,7397,9,5510,5,7558,85,1664,16,1668,3,6510,55,6508,18,3710,9,0,7,35,74,105,109,43,33,33,0.018691589,0.196261682,109,0.550458716,0.449541284,0,0.009174312,0.036697248,0.018348624,0.009174312,0.247706422,0.091743119,0.036697248,0.486238532,0.064220183,0.981651376,0.018348624,0,0,0,0,0.183486239,0.082568807,0.733944954,0,0.981651376,0.018348624,0,0
3306,7,3337,5,3892,4,2839,2,3162,2,7554,10,7558,6,7438,4,7409,6,7407,4,3757,3,0,3,6,16,23,23,7,12,4,0,0.142857143,23,0.652173913,0.347826087,0,0,0,0,0,0.217391304,0.217391304,0.086956522,0.47826087,0,1,0,0,0,0,0,0,0.173913043,0.826086957,0,1,0,0,0
4560,16,7443,12,6169,5,8519,5,6265,1,7562,42,1670,4,0,0,2008,18,7624,15,5861,4,0,4,13,31,45,46,18,15,13,0,0.066666667,46,0.391304348,0.608695652,0.065217391,0.02173913,0.02173913,0.02173913,0,0.217391304,0.108695652,0.086956522,0.326086957,0.130434783,0.97826087,0,0.02173913,0,0,0,0.52173913,0.391304348,0.086956522,0,1,0,0,0
7413,24,5635,7,3734,4,1040,3,694,1,7562,27,1854,8,7556,7,2394,19,5547,7,7000,4,0,0,9,23,37,42,2,16,24,0.078947368,0.170731707,42,0.452380952,0.547619048,0.071428571,0,0,0,0,0.452380952,0.095238095,0.047619048,0.333333333,0,0.833333333,0.071428571,0.095238095,0,0,0,0.142857143,0.023809524,0.833333333,0,0.80952381,0.19047619,0,0
448,50,3199,15,4639,11,8003,11,191,10,7556,58,7562,55,7558,1,5556,35,2403,21,9790,13,0,10,42,63,106,114,52,25,37,0.108108108,0,114,0.131578947,0.868421053,0.052631579,0.01754386,0.01754386,0.01754386,0.01754386,0.289473684,0.061403509,0.122807018,0.271929825,0.131578947,0.921052632,0,0.078947368,0,0,0,0.50877193,0.026315789,0.464912281,0,1,0,0,0
8819,4,9863,2,6216,2,327,1,4756,1,7558,10,0,0,0,0,5704,10,0,0,0,0,0,0,5,5,10,10,3,2,5,0,0,10,0.3,0.7,0,0,0,0,0,0.5,0.2,0,0.2,0.1,1,0,0,0,0,0,0.1,0.8,0.1,0,1,0,0,0
7957,8,583,5,5027,4,70,4,6979,3,7332,31,0,0,0,0,4647,19,3196,5,4646,3,0,5,16,25,31,31,14,2,15,0,0,31,0.580645161,0.419354839,0.032258065,0,0.032258065,0,0,0.225806452,0.129032258,0.032258065,0.548387097,0,0.967741935,0.032258065,0,0,0,0,0.161290323,0.548387097,0.290322581,0,1,0,0,0
3979,28,4553,18,9033,17,568,6,3410,3,7506,75,7560,12,0,0,9550,17,874,14,9548,12,0,13,37,64,84,87,28,30,29,0.023255814,0,87,0.540229885,0.459770115,0.011494253,0.022988506,0.011494253,0.011494253,0,0.287356322,0.08045977,0.068965517,0.505747126,0,0.988505747,0,0.011494253,0,0,0,0.011494253,0.597701149,0.390804598,0,1,0,0,0
456,7,4003,2,8952,1,7170,1,8909,1,7506,14,0,0,0,0,4356,10,5163,2,4354,2,0,3,9,11,14,14,5,1,8,0,0,14,0.285714286,0.714285714,0,0,0.071428571,0,0,0.285714286,0.071428571,0,0.5,0.071428571,1,0,0,0,0,0,0.214285714,0.214285714,0.571428571,0,1,0,0,0
3550,16,7864,12,5587,6,9959,5,8002,2,7334,38,7324,11,7558,1,1516,25,8881,4,6067,4,1,3,26,38,49,50,11,13,26,0,0,50,0.46,0.54,0.06,0,0.02,0.02,0,0.22,0.26,0.08,0.22,0.12,1,0,0,0,0,0,0.18,0.54,0.28,0,1,0,0,0
169,85,8885,58,9872,26,2882,15,7092,15,7330,421,7324,33,7328,25,2601,194,3330,22,2602,21,8,36,194,345,522,550,203,123,224,0.095940959,0.036563071,550,0.325454545,0.674545455,0.08,0.029090909,0.014545455,0.009090909,0.003636364,0.310909091,0.14,0.067272727,0.303636364,0.041818182,0.967272727,0.005454545,0.027272727,0,0,0,0.123636364,0.169090909,0.707272727,0,0.998181818,0.001818182,0,0
4351,27,5063,21,2111,12,5203,12,5101,9,7324,120,7332,73,7556,8,52,67,2662,27,1222,20,0,10,91,149,211,214,61,92,61,0.042654028,0,214,0.644859813,0.355140187,0.056074766,0.037383178,0.009345794,0.018691589,0.014018692,0.205607477,0.112149533,0.093457944,0.373831776,0.079439252,0.985981308,0.014018692,0,0,0,0,0.158878505,0.200934579,0.640186916,0,1,0,0,0
6884,29,2189,27,1020,25,3886,20,8170,20,7378,191,7452,102,7438,56,3280,116,3278,42,813,22,0,47,156,258,385,396,205,69,122,0.005076142,0.347715736,396,0.424242424,0.575757576,0.047979798,0.015151515,0.012626263,0.012626263,0.002525253,0.29040404,0.164141414,0.080808081,0.361111111,0.012626263,0.997474747,0.002525253,0,0,0,0,0.141414141,0.224747475,0.633838384,0,1,0,0,0
1112,72,4106,50,7963,17,8485,13,5648,12,7330,240,8894,106,7324,14,1760,153,7449,77,7353,13,1,28,181,299,376,399,168,189,42,0.105128205,0.314720812,399,0.669172932,0.330827068,0.05764411,0.035087719,0.030075188,0.015037594,0.027568922,0.233082707,0.182957393,0.082706767,0.255639098,0.080200501,0.711779449,0.005012531,0.28320802,0,0,0,0.401002506,0.406015038,0.192982456,0,0.69924812,0.010025063,0.290726817,0
7657,28,7116,17,7626,12,5692,5,2388,5,7562,98,7558,1,7556,1,7593,30,4649,21,7595,17,0,13,36,59,95,100,39,21,40,0,0,100,0.38,0.62,0.02,0,0,0.01,0,0.32,0.15,0.05,0.43,0.02,0.99,0,0.01,0,0,0,0.04,0.47,0.49,0,1,0,0,0
7308,75,3618,48,4616,11,6255,6,9344,5,7378,117,7140,20,7324,13,3623,85,587,16,6025,14,4,17,74,111,167,179,57,43,79,0,0.179775281,179,0.664804469,0.335195531,0.016759777,0.016759777,0.005586592,0,0,0.212290503,0.067039106,0.016759777,0.659217877,0.005586592,1,0,0,0,0,0,0.396648045,0.418994413,0.184357542,0,1,0,0,0
2974,29,8580,17,3067,12,1718,12,959,6,7378,81,7332,32,7324,11,1035,53,3886,27,5776,3,0,20,66,104,124,129,59,39,31,0,0,129,0.062015504,0.937984496,0.031007752,0.023255814,0.015503876,0,0.015503876,0.333333333,0.108527132,0.069767442,0.310077519,0.093023256,0.992248062,0,0.007751938,0,0,0,0.627906977,0.209302326,0.162790698,0,1,0,0,0
6206,69,5651,34,5367,11,9636,10,350,9,7324,178,9002,18,774,13,4323,98,3647,21,2756,7,0,13,110,182,238,251,93,119,39,0.098765432,0.181069959,251,0.501992032,0.498007968,0.03187251,0.027888446,0.019920319,0.003984064,0.003984064,0.334661355,0.087649402,0.055776892,0.394422311,0.039840637,0.864541833,0.003984064,0.131474104,0,0,0,0.334661355,0.322709163,0.342629482,0,0.824701195,0.003984064,0.171314741,0
3108,17,7672,12,8876,10,4325,9,6602,9,7334,62,9436,26,7324,9,1285,23,9229,6,2663,6,0,15,56,89,109,111,49,35,27,0.157407407,0.280373832,111,0.405405405,0.594594595,0.027027027,0.036036036,0.036036036,0.018018018,0.009009009,0.234234234,0.144144144,0.108108108,0.315315315,0.072072072,0.810810811,0.189189189,0,0,0,0,0.405405405,0.144144144,0.45045045,0,0.747747748,0.252252252,0,0
4399,15,4391,7,3119,7,2118,6,994,3,7334,57,7324,7,7452,2,3708,30,6705,6,3153,5,1,6,36,51,66,66,23,14,29,0,0.015384615,66,0.409090909,0.590909091,0.03030303,0.015151515,0,0,0,0.287878788,0.166666667,0.045454545,0.454545455,0,1,0,0,0,0,0,0.060606061,0.212121212,0.727272727,0,1,0,0,0
3274,18,7074,9,7484,9,9307,8,9632,8,7334,68,7554,56,7324,9,4538,46,8459,11,6560,10,0,12,55,98,136,136,62,25,49,0,0,136,0.632352941,0.367647059,0.036764706,0.007352941,0.029411765,0,0.007352941,0.301470588,0.110294118,0.051470588,0.448529412,0.007352941,1,0,0,0,0,0,0.323529412,0.323529412,0.352941176,0,1,0,0,0
1871,13,7079,12,986,6,4672,4,1400,3,7556,43,7562,8,7558,2,1743,38,1284,2,1745,2,0,7,27,45,53,53,18,17,18,0,0,53,0.169811321,0.830188679,0.056603774,0.018867925,0,0.018867925,0,0.358490566,0.169811321,0.037735849,0.339622642,0,1,0,0,0,0,0,0.358490566,0.226415094,0.41509434,0,1,0,0,0
173,23,7632,12,3476,9,2639,7,3617,4,7554,64,0,0,0,0,3693,46,4408,16,3694,2,0,13,33,56,64,64,27,10,27,0,0,64,0.046875,0.953125,0.0625,0.09375,0.046875,0.046875,0.0625,0.125,0.1875,0.078125,0.140625,0.15625,1,0,0,0,0,0,0.6875,0.03125,0.28125,0,1,0,0,0
6986,36,9487,33,9891,14,6533,8,9948,6,9334,51,7332,36,7334,29,2673,23,1283,20,4793,14,3,10,50,78,120,129,51,19,59,0.12,0.428571429,129,0.589147287,0.410852713,0.03875969,0.015503876,0.03875969,0.023255814,0,0.23255814,0.124031008,0.031007752,0.418604651,0.07751938,0.558139535,0,0.441860465,0,0,0,0.015503876,0.054263566,0.930232558,0,0.565891473,0,0.434108527,0
5472,48,815,46,2834,38,5804,31,9124,30,7562,929,1678,22,7558,11,2007,341,5619,258,2006,65,2,69,483,730,938,971,459,232,280,0.0093361,0.024742268,971,0.414006179,0.585993821,0.030895984,0.012358393,0.005149331,0.005149331,0.006179197,0.33161689,0.112255407,0.042224511,0.446961895,0.007209063,0.992790937,0,0.007209063,0,0,0,0.452111226,0.163748713,0.384140062,0,1,0,0,0
7888,83,2121,32,7999,18,1776,16,2151,9,7556,222,7562,19,7558,1,4556,66,4557,60,513,34,0,31,120,175,236,242,100,67,75,0.071129707,0,242,0.58677686,0.41322314,0.041322314,0.02892562,0.02892562,0.012396694,0.008264463,0.260330579,0.103305785,0.053719008,0.388429752,0.074380165,0.979338843,0.016528926,0.004132231,0,0,0,0.144628099,0.305785124,0.549586777,0,1,0,0,0
3435,49,1281,26,6860,6,7549,4,2105,2,7562,81,7556,13,0,0,1284,17,1283,17,8775,16,2,5,15,46,72,94,23,34,37,0,0,94,0.138297872,0.861702128,0,0,0,0,0,0.244680851,0.063829787,0,0.691489362,0,1,0,0,0,0,0,0.393617021,0.521276596,0.085106383,0,1,0,0,0
6006,9,9778,6,9992,4,3680,3,4280,2,7556,30,7560,4,7562,2,971,10,970,10,7594,3,0,2,18,30,37,39,23,4,12,0.055555556,0,39,0.128205128,0.871794872,0.025641026,0.025641026,0.025641026,0,0,0.435897436,0.102564103,0.051282051,0.256410256,0.076923077,1,0,0,0,0,0,0.102564103,0.461538462,0.435897436,0,1,0,0,0
6840,35,5188,13,9639,9,971,8,1209,4,7560,96,0,0,0,0,1294,78,5673,7,5829,4,0,4,36,76,94,96,33,38,25,0.02173913,0,96,0.28125,0.71875,0.020833333,0.020833333,0.03125,0.010416667,0.010416667,0.15625,0.072916667,0.083333333,0.572916667,0.020833333,0.979166667,0,0.020833333,0,0,0,0.541666667,0.03125,0.427083333,0,1,0,0,0
8323,31,7649,22,8414,17,6339,13,5747,7,7324,164,7332,14,7192,12,2090,78,7344,30,7343,23,0,34,103,140,190,192,72,40,80,0.037837838,0.062827225,192,0.53125,0.46875,0.036458333,0.026041667,0.010416667,0.010416667,0.005208333,0.25,0.052083333,0.0625,0.53125,0.015625,0.979166667,0,0.020833333,0,0,0,0.380208333,0.1875,0.432291667,0,1,0,0,0
3503,14,624,7,4108,7,984,5,9747,5,7562,64,7128,6,1664,1,5253,20,2008,18,5254,11,0,14,38,62,71,71,19,26,26,0,0.085714286,71,0.338028169,0.661971831,0.028169014,0.014084507,0,0,0,0.394366197,0.084507042,0,0.450704225,0.028169014,1,0,0,0,0,0,0.23943662,0.169014085,0.591549296,0,1,0,0,0
6075,34,9484,23,9249,22,7602,6,6354,5,7378,142,7332,9,7192,2,4461,94,4462,31,4460,7,0,20,68,125,151,155,73,17,65,0.006535948,0.006493506,155,0.477419355,0.522580645,0.006451613,0.012903226,0,0.006451613,0,0.232258065,0.096774194,0.006451613,0.632258065,0.006451613,0.987096774,0.012903226,0,0,0,0,0.612903226,0.303225806,0.083870968,0,1,0,0,0
8119,31,4363,17,9972,10,5166,5,2951,4,7562,152,7558,3,0,0,2007,118,8774,7,5619,5,2,15,72,113,151,155,66,33,56,0.033112583,0,155,0.283870968,0.716129032,0.032258065,0.006451613,0,0.006451613,0,0.251612903,0.077419355,0.038709677,0.580645161,0.006451613,0.980645161,0,0.019354839,0,0,0,0.206451613,0.425806452,0.367741935,0,1,0,0,0
2242,21,721,18,2004,15,867,15,8177,11,7562,248,7558,8,7438,8,5254,163,2008,27,7624,14,0,63,122,171,256,270,149,36,85,0.041509434,0.044776119,270,0.644444444,0.355555556,0.07037037,0.044444444,0.048148148,0.040740741,0.011111111,0.181481481,0.151851852,0.085185185,0.214814815,0.151851852,0.981481481,0.018518519,0,0,0,0,0.318518519,0.092592593,0.588888889,0,1,0,0,0
4753,10,7272,8,7027,5,7936,4,3894,4,7562,62,7558,2,9112,1,5255,40,8743,13,6038,2,0,3,28,46,62,65,18,18,29,0.229508197,0,65,0.276923077,0.723076923,0.015384615,0.015384615,0,0,0,0.261538462,0.138461538,0.046153846,0.476923077,0.046153846,0.953846154,0,0.046153846,0,0,0,0.430769231,0.323076923,0.246153846,0,1,0,0,0
6074,52,4082,19,8929,10,5044,8,2185,8,7334,118,7324,10,7332,1,2570,98,2569,11,3642,3,0,9,33,80,114,130,47,41,42,0.0078125,0,130,0.584615385,0.415384615,0.030769231,0.007692308,0.007692308,0.015384615,0.015384615,0.323076923,0.192307692,0.046153846,0.353846154,0.007692308,1,0,0,0,0,0,0.507692308,0.076923077,0.415384615,0,1,0,0,0
3521,11,7321,10,2583,9,2582,4,5954,4,7506,62,0,0,0,0,5287,17,298,16,6873,12,0,7,38,49,62,62,20,10,32,0.196721311,0,62,0.806451613,0.193548387,0,0,0.032258065,0,0,0.306451613,0.096774194,0.080645161,0.467741935,0.016129032,1,0,0,0,0,0,0.387096774,0.016129032,0.596774194,0,1,0,0,0
7584,31,8098,21,4686,11,7821,8,8217,6,7324,103,7334,4,7332,2,2244,41,2765,17,9192,15,0,3,53,82,107,110,44,28,38,0.018348624,0,110,0.636363636,0.363636364,0.009090909,0.009090909,0.018181818,0.009090909,0,0.245454545,0.081818182,0.045454545,0.572727273,0.009090909,1,0,0,0,0,0,0.027272727,0.145454545,0.827272727,0,1,0,0,0
1445,40,2041,24,9857,21,2639,14,7857,14,7324,94,1228,56,7332,28,3646,64,6082,40,2151,8,4,22,76,117,162,182,70,38,74,0.426966292,0.316666667,182,0.543956044,0.456043956,0.016483516,0.016483516,0.021978022,0.005494505,0.016483516,0.230769231,0.082417582,0.076923077,0.478021978,0.054945055,0.692307692,0.296703297,0.010989011,0,0,0,0.324175824,0.065934066,0.60989011,0,0.681318681,0.318681319,0,0
345,31,9569,7,3176,6,1612,5,5387,5,7334,48,7558,10,9438,6,5669,24,8665,9,3533,9,0,9,28,42,66,70,27,25,18,0,0.072463768,70,0.242857143,0.757142857,0.085714286,0.028571429,0.028571429,0,0.028571429,0.271428571,0.1,0.085714286,0.328571429,0.042857143,0.914285714,0.085714286,0,0,0,0,0.657142857,0.085714286,0.257142857,0,0.914285714,0.085714286,0,0
9028,107,7137,18,2997,14,2933,12,6375,11,7324,183,7334,169,7332,92,2089,90,1899,41,2663,17,0,46,238,380,467,477,216,123,138,0.008492569,0.00210084,477,0.194968553,0.805031447,0.014675052,0.023060797,0.004192872,0.008385744,0.006289308,0.21802935,0.081761006,0.048218029,0.580712788,0.014675052,0.995807128,0.002096436,0.002096436,0,0,0,0.1278826,0.278825996,0.593291405,0,1,0,0,0
3696,92,962,25,1410,19,5255,18,4532,17,7562,167,7184,15,7556,7,3845,49,2370,44,3844,40,2,30,102,157,203,205,99,37,69,0.104477612,0.098039216,205,0.297560976,0.702439024,0.073170732,0.058536585,0.024390244,0.014634146,0.004878049,0.204878049,0.126829268,0.068292683,0.307317073,0.117073171,0.995121951,0.004878049,0,0,0,0,0.590243902,0.034146341,0.375609756,0,1,0,0,0
4894,18,7358,7,3142,4,9138,3,4372,2,7556,35,1728,1,5400,1,7440,15,2674,8,9424,7,0,2,21,32,37,37,12,12,13,0,0,37,0.216216216,0.783783784,0.027027027,0,0,0,0,0.189189189,0.054054054,0,0.72972973,0,0.972972973,0,0.027027027,0,0,0,0.081081081,0,0.918918919,0,0.972972973,0,0.027027027,0
4327,40,8643,33,5048,27,359,23,1527,21,9052,172,7332,79,9118,48,5336,72,5319,23,2558,13,10,27,106,171,284,305,157,69,79,0.544850498,0.273927393,305,0.419672131,0.580327869,0.032786885,0.016393443,0.003278689,0.02295082,0.009836066,0.281967213,0.081967213,0.045901639,0.48852459,0.016393443,0.439344262,0.51147541,0.049180328,0,0,0,0.31147541,0.101639344,0.586885246,0,0.278688525,0.721311475,0,0
1029,9,5225,4,9724,1,2011,1,6907,1,7438,14,7556,3,0,0,5413,13,4743,3,7844,1,1,1,4,10,15,17,1,0,16,0.0625,0.125,17,0.529411765,0.470588235,0.058823529,0.117647059,0,0,0,0.235294118,0.176470588,0.117647059,0.176470588,0.117647059,1,0,0,0,0,0,0.117647059,0.058823529,0.823529412,0,1,0,0,0
6461,37,7729,26,8166,11,6713,5,9328,2,7562,80,7556,10,0,0,6331,71,1745,6,6332,5,1,4,35,60,90,90,25,46,19,0.011235955,0,90,0.422222222,0.577777778,0.066666667,0.055555556,0.044444444,0.033333333,0.055555556,0.222222222,0.088888889,0.077777778,0.111111111,0.244444444,1,0,0,0,0,0,0.044444444,0.033333333,0.922222222,0,1,0,0,0
9940,16,7591,13,4803,9,5935,9,2175,7,7560,79,0,0,0,0,3905,53,9673,10,8658,7,0,6,45,69,77,79,45,9,25,0.012820513,0,79,0.46835443,0.53164557,0.025316456,0.025316456,0.025316456,0.025316456,0,0.316455696,0.126582278,0.063291139,0.379746835,0.012658228,1,0,0,0,0,0,0.025316456,0.367088608,0.607594937,0,1,0,0,0
7704,55,6903,24,772,20,5207,18,1158,14,7502,115,7562,73,7556,4,8622,72,9578,28,3365,16,0,23,79,148,192,197,62,82,53,0.056410256,0,197,0.467005076,0.532994924,0.07106599,0.050761421,0.030456853,0.010152284,0.030456853,0.243654822,0.081218274,0.111675127,0.192893401,0.177664975,0.969543147,0,0.030456853,0,0,0,0.502538071,0.223350254,0.274111675,0,1,0,0,0
2174,41,4053,27,578,20,4143,14,5278,11,320,78,7324,64,376,26,2505,56,9786,29,2443,14,0,16,87,135,171,181,88,39,54,0.668639053,0.414772727,181,0.64640884,0.35359116,0.038674033,0.011049724,0.016574586,0.005524862,0.011049724,0.281767956,0.077348066,0.055248619,0.486187845,0.016574586,0.392265193,0.071823204,0.535911602,0,0,0,0.259668508,0.182320442,0.55801105,0,0.364640884,0,0.635359116,0
8426,5,3024,4,985,3,8312,3,5732,3,7332,20,7324,14,7334,8,5745,9,559,2,1043,2,0,0,8,18,33,42,13,13,16,0.131578947,0,42,0.380952381,0.619047619,0.047619048,0.023809524,0.047619048,0.023809524,0.023809524,0.238095238,0.071428571,0.023809524,0.380952381,0.119047619,0.904761905,0.071428571,0.023809524,0,0,0,0.119047619,0.357142857,0.523809524,0,1,0,0,0
5972,6,1608,3,6676,3,5800,3,8495,3,7556,13,1896,9,8938,9,7752,8,9747,7,3750,6,0,0,20,43,51,53,34,11,8,0.142857143,0.470588235,53,0.660377358,0.339622642,0.075471698,0.018867925,0.037735849,0.056603774,0.037735849,0.245283019,0.188679245,0.037735849,0.264150943,0.037735849,0.547169811,0,0.018867925,0.433962264,0,0.075471698,0.264150943,0.264150943,0.396226415,0,0.603773585,0,0,0.396226415
9818,3,378,2,2581,2,8541,2,9643,1,2414,4,948,4,2462,2,9974,4,3185,2,9039,2,0,1,3,5,11,11,1,6,4,0.375,0.4,11,0,1,0.272727273,0.090909091,0,0,0.090909091,0,0.090909091,0.090909091,0.272727273,0.090909091,0,0,1,0,0,0,0.272727273,0.272727273,0.454545455,0,0,0,1,0
185,84,4671,13,4750,5,7864,4,9100,3,7378,44,7554,39,7332,21,3959,30,6959,28,1595,9,0,11,42,90,123,124,32,29,63,0.220338983,0.057377049,124,0.427419355,0.572580645,0.032258065,0.040322581,0.016129032,0.016129032,0.032258065,0.225806452,0.112903226,0.120967742,0.314516129,0.088709677,0.782258065,0.096774194,0.120967742,0,0,0,0.717741935,0.064516129,0.217741935,0,0.927419355,0.024193548,0.048387097,0
7149,32,6487,25,4096,23,25,13,5804,6,7562,125,7558,2,7554,2,2372,71,8431,32,6333,5,0,5,48,89,125,129,37,33,59,0,0,129,0.426356589,0.573643411,0.015503876,0.007751938,0,0.007751938,0.015503876,0.255813953,0.108527132,0.03875969,0.488372093,0.062015504,1,0,0,0,0,0,0.80620155,0.031007752,0.162790698,0,1,0,0,0
5624,34,2225,32,9923,25,9669,17,7264,15,7332,113,7324,48,7334,35,6747,81,9779,11,3611,9,12,18,92,155,202,222,113,46,63,0.04109589,0.109589041,222,0.666666667,0.333333333,0.04954955,0.058558559,0.013513514,0.013513514,0.009009009,0.274774775,0.130630631,0.076576577,0.292792793,0.081081081,0.972972973,0.004504505,0.022522523,0,0,0,0.27027027,0.243243243,0.486486486,0,0.986486486,0.004504505,0.009009009,0
4393,41,235,28,5776,16,4260,12,2837,11,7562,139,7378,35,7332,3,2007,106,2008,31,4555,16,2,34,98,147,178,178,55,53,70,0.022857143,0,178,0.370786517,0.629213483,0.04494382,0.02247191,0,0.005617978,0.005617978,0.280898876,0.101123596,0.056179775,0.47752809,0.005617978,0.988764045,0.011235955,0,0,0,0,0.556179775,0.08988764,0.353932584,0,1,0,0,0
4748,9,9591,3,7769,2,3709,2,5421,2,7558,15,7562,14,0,0,2015,8,7624,6,2016,3,0,4,15,20,28,29,14,8,7,0,0,29,0.172413793,0.827586207,0,0.034482759,0.034482759,0,0,0.551724138,0.068965517,0.206896552,0.103448276,0,1,0,0,0,0,0,0.206896552,0.206896552,0.586206897,0,1,0,0,0
9146,38,7254,11,7781,8,5872,6,563,5,7332,95,7324,67,0,0,919,47,4104,38,1066,29,0,5,97,142,159,162,113,21,28,0.00625,0,162,0.660493827,0.339506173,0.043209877,0.049382716,0.00617284,0.012345679,0.012345679,0.271604938,0.092592593,0.055555556,0.401234568,0.055555556,0.987654321,0,0.012345679,0,0,0,0.419753086,0.098765432,0.481481481,0,1,0,0,0
5205,17,6879,8,1334,7,2492,6,3946,6,7562,70,1678,3,3280,2,2007,45,5619,19,2008,4,0,6,39,66,76,76,21,37,18,0,0.053333333,76,0.644736842,0.355263158,0.013157895,0.052631579,0,0.013157895,0,0.289473684,0.184210526,0.065789474,0.368421053,0.013157895,0.986842105,0.013157895,0,0,0,0,0.552631579,0.026315789,0.421052632,0,1,0,0,0
7721,29,8270,24,3056,16,3929,12,8198,11,7332,149,7324,82,7334,63,3716,18,4886,18,2477,14,1,36,181,277,356,374,206,105,63,0.04359673,0.137096774,374,0.406417112,0.593582888,0.018716578,0.010695187,0.005347594,0.005347594,0.002673797,0.307486631,0.101604278,0.042780749,0.494652406,0.010695187,0.970588235,0.00802139,0.021390374,0,0,0,0.352941176,0.409090909,0.237967914,0,1,0,0,0
